id,regiaosigla,estadosigla,municipio,revenda,cnpjrevenda,produto,datacoleta,valorvenda,valorcompra,unidademedida,bandeira
931,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,ETANOL,16/01/2019,3,3,R$ / litro,RAIZEN
932,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,ETANOL,23/01/2019,3,0,R$ / litro,RAIZEN
933,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,GASOLINA,02/01/2019,4,0,R$ / litro,RAIZEN
934,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,GASOLINA,05/03/2019,4,0,R$ / litro,RAIZEN
935,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,GASOLINA,08/01/2019,4,0,R$ / litro,RAIZEN
936,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,GASOLINA,09/05/2019,4,0,R$ / litro,RAIZEN
937,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,GASOLINA,11/04/2019,4,0,R$ / litro,RAIZEN
938,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,GASOLINA,11/06/2019,4,0,R$ / litro,RAIZEN
939,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,GASOLINA,13/03/2019,4,0,R$ / litro,RAIZEN
940,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,GASOLINA,14/05/2019,4,4,R$ / litro,RAIZEN
941,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,GASOLINA,16/01/2019,4,4,R$ / litro,RAIZEN
942,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,GASOLINA,23/01/2019,4,0,R$ / litro,RAIZEN
943,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,GASOLINA,25/03/2019,4,0,R$ / litro,RAIZEN
944,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,GASOLINA,25/04/2019,4,0,R$ / litro,RAIZEN
945,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,GASOLINA,26/02/2019,4,0,R$ / litro,RAIZEN
946,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,GASOLINA,29/01/2019,4,0,R$ / litro,RAIZEN
947,CO,DF,BRASILIA,AUTO POSTO SAO MARCOS LTDA,72587100000000,GASOLINA,29/04/2019,4,0,R$ / litro,RAIZEN
948,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL,02/04/2019,4,3,R$ / litro,IPIRANGA
949,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL,08/03/2019,4,0,R$ / litro,IPIRANGA
950,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL,11/06/2019,4,0,R$ / litro,IPIRANGA
951,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL,17/04/2019,4,0,R$ / litro,IPIRANGA
952,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL,20/02/2019,4,0,R$ / litro,IPIRANGA
953,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL,20/03/2019,4,0,R$ / litro,IPIRANGA
954,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL,29/04/2019,4,3,R$ / litro,IPIRANGA
955,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,02/04/2019,3,2,R$ / litro,IPIRANGA
956,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,08/03/2019,3,0,R$ / litro,IPIRANGA
957,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,11/06/2019,3,0,R$ / litro,IPIRANGA
958,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,17/04/2019,3,0,R$ / litro,IPIRANGA
959,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,20/02/2019,3,2,R$ / litro,IPIRANGA
960,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,20/03/2019,3,0,R$ / litro,IPIRANGA
961,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,29/04/2019,3,4,R$ / litro,IPIRANGA
962,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,02/04/2019,4,4,R$ / litro,IPIRANGA
963,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,08/03/2019,4,0,R$ / litro,IPIRANGA
964,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,11/06/2019,4,0,R$ / litro,IPIRANGA
965,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,17/04/2019,4,0,R$ / litro,IPIRANGA
966,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,20/02/2019,4,4,R$ / litro,IPIRANGA
967,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,20/03/2019,4,0,R$ / litro,IPIRANGA
968,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,29/04/2019,5,0,R$ / litro,IPIRANGA
969,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,20/02/2019,3,0,R$ / litro,IPIRANGA
970,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,20/02/2019,4,0,R$ / litro,IPIRANGA
971,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,20/02/2019,3,0,R$ / litro,IPIRANGA
972,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,20/02/2019,4,0,R$ / litro,IPIRANGA
973,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL,20/02/2019,4,0,R$ / litro,IPIRANGA
974,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,20/02/2019,3,0,R$ / litro,IPIRANGA
975,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,20/02/2019,4,0,R$ / litro,IPIRANGA
976,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL S10,02/04/2019,4,0,R$ / litro,IPIRANGA
977,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL S10,05/06/2019,4,3,R$ / litro,IPIRANGA
978,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL S10,06/02/2019,4,3,R$ / litro,IPIRANGA
979,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL S10,08/03/2019,4,0,R$ / litro,IPIRANGA
980,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL S10,17/04/2019,4,0,R$ / litro,IPIRANGA
981,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL S10,18/06/2019,4,0,R$ / litro,IPIRANGA
982,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL S10,20/03/2019,4,0,R$ / litro,IPIRANGA
983,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL S10,23/05/2019,4,0,R$ / litro,IPIRANGA
984,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL S10,25/06/2019,4,0,R$ / litro,IPIRANGA
985,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL S10,28/05/2019,4,0,R$ / litro,IPIRANGA
986,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL S10,29/04/2019,4,0,R$ / litro,IPIRANGA
987,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,11/06/2019,3,0,R$ / litro,IPIRANGA
988,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,02/04/2019,4,0,R$ / litro,IPIRANGA
989,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,05/06/2019,4,4,R$ / litro,IPIRANGA
990,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,06/02/2019,4,4,R$ / litro,IPIRANGA
991,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,08/03/2019,4,0,R$ / litro,IPIRANGA
992,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,11/06/2019,4,0,R$ / litro,IPIRANGA
993,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,17/04/2019,4,0,R$ / litro,IPIRANGA
994,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,18/06/2019,4,0,R$ / litro,IPIRANGA
995,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,20/03/2019,4,0,R$ / litro,IPIRANGA
996,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,23/05/2019,4,0,R$ / litro,IPIRANGA
997,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,25/06/2019,4,0,R$ / litro,IPIRANGA
998,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,28/05/2019,4,0,R$ / litro,IPIRANGA
999,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,29/04/2019,5,0,R$ / litro,IPIRANGA
1000,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,02/04/2019,3,0,R$ / litro,IPIRANGA
1001,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,05/06/2019,3,0,R$ / litro,IPIRANGA
1002,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,06/02/2019,3,0,R$ / litro,IPIRANGA
1003,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,08/03/2019,3,0,R$ / litro,IPIRANGA
1004,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,11/06/2019,3,0,R$ / litro,IPIRANGA
1005,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,17/04/2019,3,0,R$ / litro,IPIRANGA
1006,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,18/06/2019,3,0,R$ / litro,IPIRANGA
1007,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,20/03/2019,3,0,R$ / litro,IPIRANGA
1008,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,23/05/2019,3,0,R$ / litro,IPIRANGA
1009,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,25/06/2019,3,0,R$ / litro,IPIRANGA
1010,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,28/05/2019,3,0,R$ / litro,IPIRANGA
1011,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,29/04/2019,3,0,R$ / litro,IPIRANGA
1012,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,02/04/2019,4,0,R$ / litro,IPIRANGA
1013,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,05/06/2019,4,4,R$ / litro,IPIRANGA
1014,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,06/02/2019,4,0,R$ / litro,IPIRANGA
1015,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,08/03/2019,4,0,R$ / litro,IPIRANGA
1016,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,11/06/2019,4,0,R$ / litro,IPIRANGA
1017,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,17/04/2019,4,0,R$ / litro,IPIRANGA
1018,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,18/06/2019,4,0,R$ / litro,IPIRANGA
1019,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,20/03/2019,4,0,R$ / litro,IPIRANGA
1020,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,23/05/2019,4,0,R$ / litro,IPIRANGA
1021,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,25/06/2019,4,0,R$ / litro,IPIRANGA
1022,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,28/05/2019,4,0,R$ / litro,IPIRANGA
1023,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,29/04/2019,5,0,R$ / litro,IPIRANGA
1024,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,DIESEL,20/02/2019,4,0,R$ / litro,IPIRANGA
1025,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,ETANOL,20/02/2019,3,0,R$ / litro,IPIRANGA
1026,CO,DF,BRASILIA,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063300000000,GASOLINA,20/02/2019,4,0,R$ / litro,IPIRANGA
1027,CO,DF,BRASILIA,AUTO SHOPPING QL 06 COMERCIO DE DERIV DE PETROLEO LTDA,647440000000,DIESEL S10,08/01/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1028,CO,DF,BRASILIA,AUTO SHOPPING QL 06 COMERCIO DE DERIV DE PETROLEO LTDA,647440000000,DIESEL S10,11/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1029,CO,DF,BRASILIA,AUTO SHOPPING QL 06 COMERCIO DE DERIV DE PETROLEO LTDA,647440000000,DIESEL S10,23/01/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1030,CO,DF,BRASILIA,AUTO SHOPPING QL 06 COMERCIO DE DERIV DE PETROLEO LTDA,647440000000,ETANOL,08/01/2019,3,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1031,CO,DF,BRASILIA,AUTO SHOPPING QL 06 COMERCIO DE DERIV DE PETROLEO LTDA,647440000000,ETANOL,11/02/2019,3,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1032,CO,DF,BRASILIA,AUTO SHOPPING QL 06 COMERCIO DE DERIV DE PETROLEO LTDA,647440000000,ETANOL,23/01/2019,3,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1033,CO,DF,BRASILIA,AUTO SHOPPING QL 06 COMERCIO DE DERIV DE PETROLEO LTDA,647440000000,GASOLINA,08/01/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1034,CO,DF,BRASILIA,AUTO SHOPPING QL 06 COMERCIO DE DERIV DE PETROLEO LTDA,647440000000,GASOLINA,11/02/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1035,CO,DF,BRASILIA,AUTO SHOPPING QL 06 COMERCIO DE DERIV DE PETROLEO LTDA,647440000000,GASOLINA,23/01/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1036,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,DIESEL S10,09/05/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1037,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,DIESEL S10,11/04/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1038,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,DIESEL S10,11/06/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1039,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,DIESEL S10,14/05/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1040,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,DIESEL S10,25/04/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1041,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,DIESEL S10,29/04/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1042,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,ETANOL,09/05/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1043,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,ETANOL,11/04/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1044,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,ETANOL,11/06/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1045,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,ETANOL,14/05/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1046,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,ETANOL,25/04/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1047,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,ETANOL,29/04/2019,3,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1048,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,GASOLINA,09/05/2019,5,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1049,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,GASOLINA,11/04/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1050,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,GASOLINA,11/06/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1051,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,GASOLINA,14/05/2019,5,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1052,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,GASOLINA,25/04/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1053,CO,DF,BRASILIA,AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA,37128400000000,GASOLINA,29/04/2019,5,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1054,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,DIESEL S10,02/01/2019,4,0,R$ / litro,RAIZEN
1055,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,DIESEL S10,11/04/2019,4,0,R$ / litro,RAIZEN
1056,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,DIESEL S10,13/03/2019,4,0,R$ / litro,RAIZEN
1057,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,DIESEL S10,16/01/2019,4,0,R$ / litro,RAIZEN
1058,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,DIESEL S10,25/03/2019,4,0,R$ / litro,RAIZEN
1059,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,DIESEL S10,26/02/2019,4,0,R$ / litro,RAIZEN
1060,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,DIESEL S10,29/01/2019,4,0,R$ / litro,RAIZEN
1061,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,ETANOL,02/01/2019,3,0,R$ / litro,RAIZEN
1062,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,ETANOL,11/04/2019,3,0,R$ / litro,RAIZEN
1063,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,ETANOL,13/03/2019,3,0,R$ / litro,RAIZEN
1064,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,ETANOL,16/01/2019,3,0,R$ / litro,RAIZEN
1065,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,ETANOL,25/03/2019,3,0,R$ / litro,RAIZEN
1066,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,ETANOL,26/02/2019,3,0,R$ / litro,RAIZEN
1067,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,ETANOL,29/01/2019,3,0,R$ / litro,RAIZEN
1068,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,GASOLINA,02/01/2019,4,0,R$ / litro,RAIZEN
1069,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,GASOLINA,11/04/2019,4,0,R$ / litro,RAIZEN
1070,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,GASOLINA,13/03/2019,4,0,R$ / litro,RAIZEN
1071,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,GASOLINA,16/01/2019,4,0,R$ / litro,RAIZEN
1072,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,GASOLINA,25/03/2019,4,0,R$ / litro,RAIZEN
1073,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,GASOLINA,26/02/2019,4,0,R$ / litro,RAIZEN
1074,CO,DF,BRASILIA,AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015000000000,GASOLINA,29/01/2019,4,0,R$ / litro,RAIZEN
1075,CO,DF,BRASILIA,BANTA COMERCIO DE COMBUSTIVEIS LTDA,7917410000000,ETANOL,16/01/2019,3,0,R$ / litro,RAIZEN
1076,CO,DF,BRASILIA,BANTA COMERCIO DE COMBUSTIVEIS LTDA,7917410000000,GASOLINA,16/01/2019,4,0,R$ / litro,RAIZEN
1077,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,DIESEL,02/04/2019,4,3,R$ / litro,BRANCA
1078,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,DIESEL,06/02/2019,4,3,R$ / litro,BRANCA
1079,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,DIESEL,08/03/2019,4,0,R$ / litro,BRANCA
1080,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,DIESEL,11/06/2019,4,0,R$ / litro,BRANCA
1081,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,DIESEL,17/04/2019,4,3,R$ / litro,BRANCA
1082,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,DIESEL,20/03/2019,4,0,R$ / litro,BRANCA
1083,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,DIESEL,29/04/2019,4,0,R$ / litro,BRANCA
1084,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,DIESEL S10,02/01/2019,4,0,R$ / litro,BRANCA
1085,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,DIESEL S10,23/01/2019,4,0,R$ / litro,BRANCA
1086,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,DIESEL S10,25/03/2019,4,0,R$ / litro,BRANCA
1087,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,DIESEL S10,26/02/2019,4,0,R$ / litro,BRANCA
